date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2021-12-31,AROC,USD,0001389050,2022-02-23,2022-02-23 14:33:09,2021,FY,781461000.0,537863000.0,243598000.0,0.3117212503,0.0,0.0,0.0,107167000.0,4707000.0,107167000.0,645030000.0,108135000.0,108135000.0,182826000.0,141138000.0,0.1806078614,-41688000.0,-0.0533462322,80649000.0,38961000.0,0.0498566147,10744000.0,28217000.0,0.0361080079,0.18,0.18,151684000.0,151830000.0,https://www.sec.gov/Archives/edgar/data/1389050/000138905022000007/0001389050-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1389050/000138905022000007/aroc-20211231x10k.htm
2020-12-31,AROC,USD,0001389050,2021-02-23,2021-02-22 21:00:47,2020,FY,874970000.0,570331000.0,304639000.0,0.3481707944,0.0,0.0,0.0,105100000.0,1359000.0,105100000.0,675431000.0,105716000.0,105716000.0,196615000.0,200898000.0,0.2296055865,4283000.0,0.004895025,-90265000.0,-85982000.0,-0.0982685121,-17537000.0,-68445000.0,-0.0782255392,-0.45,-0.45,150828000.0,150828000.0,https://www.sec.gov/Archives/edgar/data/1389050/000138905021000011/0001389050-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1389050/000138905021000011/aroc-20201231x10k.htm
2019-12-31,AROC,USD,0001389050,2020-02-21,2020-02-21 12:48:51,2019,FY,965485000.0,644322000.0,321163000.0,0.3326442151,0.0,0.0,0.0,117727000.0,216000.0,117727000.0,762049000.0,104681000.0,104681000.0,188084000.0,203652000.0,0.2109323293,15568000.0,0.0161245384,42890000.0,58458000.0,0.0605478076,-39145000.0,97330000.0,0.1008094377,0.7,0.7,137492000.0,137528000.0,https://www.sec.gov/Archives/edgar/data/1389050/000138905020000028/0001389050-20-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1389050/000138905020000028/a201910karoc.htm
2023-12-31,AROW,USD,0000717538,2024-03-11,2024-03-11 09:14:38,2023,FY,191681000.0,0.0,191681000.0,1.0,0.0,49717000.0,1173000.0,50890000.0,-21217000.0,21217000.0,154159000.0,162564000.0,7633000.0,6718000.0,2437000.0,0.0127138318,170462000.0,0.8893004523,37520000.0,37520000.0,0.1957418837,7445000.0,30075000.0,0.15690131,1.77,1.77,17037000.0,17037000.0,https://www.sec.gov/Archives/edgar/data/717538/000071753824000047/0000717538-24-000047-index.htm,https://www.sec.gov/Archives/edgar/data/717538/000071753824000047/arow-20231231.htm
2022-12-31,AROW,USD,0000717538,2023-07-18,2023-07-17 19:58:42,2022,FY,149241000.0,0.0,149241000.0,1.0,0.0,48179000.0,1190000.0,48179000.0,-130747000.0,-82568000.0,-82568000.0,129651000.0,11308000.0,7548000.0,74221000.0,0.4973231217,66673000.0,0.4467472075,-3760000.0,62913000.0,0.4215530585,14114000.0,48799000.0,0.3269811915,2.87,2.86,17008390.0,17058860.0,https://www.sec.gov/Archives/edgar/data/717538/000071753823000132/0000717538-23-000132-index.htm,https://www.sec.gov/Archives/edgar/data/717538/000071753823000132/arow-20221231.htm
2021-12-31,AROW,USD,0000717538,2022-03-11,2022-03-11 16:52:14,2021,FY,142724000.0,0.0,142724000.0,1.0,0.0,45840000.0,1083000.0,45840000.0,-124160000.0,-78320000.0,-78320000.0,115550000.0,5195000.0,7826000.0,72230000.0,0.5060816681,64404000.0,0.4512485637,62630000.0,64404000.0,0.4512485637,14547000.0,49857000.0,0.3493245705,2.93,2.92,16993496.0,17051846.0,https://www.sec.gov/Archives/edgar/data/717538/000071753822000081/0000717538-22-000081-index.htm,https://www.sec.gov/Archives/edgar/data/717538/000071753822000081/arow-20211231.htm
2020-12-31,AROW,USD,0000717538,2021-03-10,2021-03-10 13:51:58,2020,FY,131860000.0,0.0,131860000.0,1.0,0.0,43124000.0,1140000.0,43124000.0,-123121000.0,-79997000.0,-79997000.0,111896000.0,12694000.0,6867000.0,58730000.0,0.4453966328,51863000.0,0.3933186713,48399000.0,51863000.0,0.3933186713,11036000.0,40827000.0,0.3096238435,2.42,2.41,16899023.0,16914322.0,https://www.sec.gov/Archives/edgar/data/717538/000071753821000076/0000717538-21-000076-index.htm,https://www.sec.gov/Archives/edgar/data/717538/000071753821000076/arow-20201231.htm
2019-12-31,AROW,USD,0000717538,2020-02-28,2020-02-28 16:52:16,2019,FY,116604000.0,0.0,116604000.0,1.0,0.0,38559000.0,1236000.0,38559000.0,-108088000.0,-69529000.0,-69529000.0,109759000.0,21710000.0,5503000.0,52578000.0,0.4509107749,47075000.0,0.4037168536,45598000.0,47075000.0,0.4037168536,9600000.0,37475000.0,0.3213869164,2.23,2.22,16815102.0,16863499.0,https://www.sec.gov/Archives/edgar/data/717538/000071753820000054/0000717538-20-000054-index.htm,https://www.sec.gov/Archives/edgar/data/717538/000071753820000054/arrow-12312019x10k.htm
2022-12-31,ARPO,USD,0001422142,2022-12-31,2022-12-30 19:00:00,2022,FY,5508000.0,35017000.0,-29509000.0,-5.357480029,35017000.0,7437000.0,0.0,7437000.0,0.0,7437000.0,42454000.0,29000.0,0.0,892000.0,-36054000.0,-6.545751634,-36946000.0,-6.707697894,29000.0,-36917000.0,-6.702432825,0.0,-36917000.0,-6.702432825,-1.08,-1.08,34294124.0,34294124.0,,
2021-12-31,ARPO,USD,0001422142,2021-12-31,2021-12-30 19:00:00,2021,FY,4474000.0,20015000.0,-15541000.0,-3.4736253911,20015000.0,8281000.0,0.0,8281000.0,0.0,7555000.0,27570000.0,59000.0,0.0,1169000.0,-22653000.0,-5.0632543585,-23822000.0,-5.324541797,667000.0,-23155000.0,-5.175458203,0.0,-23155000.0,-5.175458203,-0.96,-0.96,24104146.0,24104146.0,,
2020-12-31,ARPO,USD,0001422142,2020-12-31,2020-12-30 19:00:00,2020,FY,823000.0,14444000.0,-13621000.0,-16.5504252734,14444000.0,7966000.0,0.0,7966000.0,0.0,7959999.0,22403999.0,600000.0,0.0,1114000.0,-20473000.0,-24.8760631835,-21587000.0,-26.2296476306,-594000.0,-22181000.0,-26.9513973269,0.0,-22181000.0,-26.9513973269,-1.35,-1.35,16415012.0,16415012.0,,
2019-12-31,ARPO,USD,0001422142,2019-12-31,2019-12-30 19:00:00,2019,FY,0.0,8324000.0,-8324000.0,0.0,9824000.0,8164999.0,1500001.0,9665000.0,0.0,10319999.0,18643999.0,835000.0,0.0,1351000.0,-16638000.0,0.0,-17989000.0,0.0,-1490000.0,-19479000.0,0.0,0.0,-19479000.0,0.0,-2.43,-2.43,7641919.0,8009909.0,,
2018-12-31,ARPO,USD,0001422142,2018-12-31,2018-12-30 19:00:00,2018,FY,0.0,0.0,0.0,0.0,15139000.0,2519000.0,1400000.0,3919000.0,0.0,15934000.0,15934000.0,768000.0,0.0,1351000.0,-9540000.0,0.0,-10891000.0,0.0,-5811000.0,-16702000.0,0.0,0.0,-16702000.0,0.0,-3.59,-3.59,4652777.0,4652777.0,,
2023-12-31,ARQT,USD,0001787306,2024-02-27,2024-02-27 07:48:28,2023,FY,59606000.0,6118000.0,53488000.0,0.8973593262,110575000.0,0.0,0.0,184014000.0,11786000.0,294589000.0,300707000.0,0.0,29712000.0,1881000.0,-239220000.0,-4.0133543603,-241101000.0,-4.0449115861,-17926000.0,-259027000.0,-4.3456531222,3113000.0,-262140000.0,-4.3978794081,-3.78,-3.78,69305487.0,69305487.0,https://www.sec.gov/Archives/edgar/data/1787306/000178730624000031/0001787306-24-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1787306/000178730624000031/arqt-20231231.htm
2022-12-31,ARQT,USD,0001787306,2023-02-28,2023-02-28 17:17:03,2022,FY,3686000.0,754000.0,2932000.0,0.7954422138,182435000.0,122124000.0,0.0,122124000.0,5821000.0,304559000.0,305313000.0,9831000.0,15652000.0,5821000.0,-295806000.0,-80.2512208356,-301627000.0,-81.8304395008,-9831000.0,-311458000.0,-84.4975583288,9831000.0,-321289000.0,-87.1646771568,-5.84,-5.84,55032265.0,55032265.0,https://www.sec.gov/Archives/edgar/data/1787306/000178730623000023/0001787306-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1787306/000178730623000023/arqt-20221231.htm
2021-12-31,ARQT,USD,0001787306,2022-02-22,2022-02-22 16:08:28,2021,FY,0.0,763000.0,-763000.0,0.0,145558000.0,60971000.0,0.0,60971000.0,173000.0,206529000.0,206529000.0,173000.0,0.0,454000.0,-206529000.0,0.0,-206529000.0,0.0,173000.0,-206356000.0,0.0,-454000.0,-205902000.0,0.0,-4.17,-4.17,49405575.0,49405575.0,https://www.sec.gov/Archives/edgar/data/1787306/000178730622000009/0001787306-22-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1787306/000178730622000009/arqt-20211231.htm
2020-12-31,ARQT,USD,0001787306,2021-02-16,2021-02-16 16:42:10,2020,FY,0.0,455000.0,-455000.0,0.0,115308000.0,21337000.0,0.0,21337000.0,967000.0,136645000.0,136645000.0,967000.0,0.0,122000.0,-136523000.0,0.0,-136645000.0,0.0,967000.0,-135678000.0,0.0,0.0,-135678000.0,0.0,-3.8,-3.8,35668152.0,35668152.0,https://www.sec.gov/Archives/edgar/data/1787306/000162828021002272/0001628280-21-002272-index.htm,https://www.sec.gov/Archives/edgar/data/1787306/000162828021002272/arqt-20201231.htm
2019-12-31,ARQT,USD,0001787306,2020-03-19,2020-03-19 16:47:31,2019,FY,0.0,195000.0,-195000.0,0.0,36522000.0,6610000.0,0.0,6610000.0,1136000.0,43132000.0,43132000.0,1136000.0,0.0,195000.0,-42937000.0,0.0,-43132000.0,0.0,1136000.0,-41996000.0,0.0,0.0,-41996000.0,0.0,-1.1,-1.1,38088959.0,38088959.0,https://www.sec.gov/Archives/edgar/data/1787306/000178730620000005/0001787306-20-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1787306/000178730620000005/arqt-20191231x10kdocum.htm
2023-12-31,ARR,USD,0001428205,2024-03-15,2024-03-15 16:22:36,2023,FY,449674000.0,31588000.0,418086000.0,0.9297535548,0.0,4944000.0,0.0,4944000.0,39785000.0,-39785000.0,-8196999.0,552903000.0,525794000.0,67923000.0,457871000.0,1.0182287613,457871000.0,1.0182287613,-525794000.0,-67923000.0,-0.1510494269,-67923000.0,-67923000.0,-0.1510494269,-1.58,-1.58,43054000.0,43054000.0,https://www.sec.gov/Archives/edgar/data/1428205/000142820524000061/0001428205-24-000061-index.htm,https://www.sec.gov/Archives/edgar/data/1428205/000142820524000061/arr-20231231.htm
2022-12-31,ARR,USD,0001428205,2023-02-15,2023-02-15 16:21:14,2022,FY,-225871000.0,232245000.0,-458116000.0,2.0282196475,0.0,5485000.0,0.0,5485000.0,-6374000.0,-889000.0,45633000.0,228432000.0,120794000.0,16511000.0,-104607000.0,0.4631271832,-121118000.0,0.5362264301,-108812000.0,-229930000.0,1.0179704345,120794000.0,-241912000.0,1.0710184132,-10.25,-10.25,23593600.0,23593600.0,https://www.sec.gov/Archives/edgar/data/1428205/000142820523000032/0001428205-23-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1428205/000142820523000032/arr-20221231.htm
2021-12-31,ARR,USD,0001428205,2022-02-16,2022-02-16 16:19:51,2021,FY,19170000.0,22508000.0,-3338000.0,-0.1741262389,0.0,7401000.0,0.0,7401000.0,-2340000.0,5061000.0,5061000.0,80791000.0,7110000.0,-15363000.0,15363000.0,0.8014084507,15363000.0,0.8014084507,-7110000.0,15363000.0,0.8014084507,11473000.0,3890000.0,0.2029212311,0.24,0.24,15898000.0,16062600.0,https://www.sec.gov/Archives/edgar/data/1428205/000142820522000026/0001428205-22-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1428205/000142820522000026/arr-20211231.htm
2020-12-31,ARR,USD,0001428205,2021-02-17,2021-02-17 16:24:18,2020,FY,-22207000.0,22207000.0,-44414000.0,2.0,0.0,6339000.0,0.0,6339000.0,-1084000.0,5255000.0,5255000.0,169754000.0,62971000.0,215111000.0,-215112000.0,9.6866753726,-215112000.0,9.6866753726,-63983000.0,-215112000.0,9.6866753726,9787000.0,-224899000.0,10.1273922637,-17.83,-17.83,12614000.0,12614000.0,https://www.sec.gov/Archives/edgar/data/1428205/000142820521000051/0001428205-21-000051-index.htm,https://www.sec.gov/Archives/edgar/data/1428205/000142820521000051/arr-20201231.htm
2019-12-31,ARR,USD,0001428205,2020-02-19,2020-02-19 16:43:04,2019,FY,-216600000.0,216600000.0,-433200000.0,2.0,0.0,4602000.0,0.0,4602000.0,-1499000.0,3103000.0,3103000.0,439565000.0,288229000.0,249905000.0,-249905000.0,1.1537626962,-249905000.0,1.1537626962,-288229000.0,-249905000.0,1.1537626962,15634000.0,-265539000.0,1.2259418283,-22.96,-22.96,11566600.0,11566600.0,https://www.sec.gov/Archives/edgar/data/1428205/000142820520000085/0001428205-20-000085-index.htm,https://www.sec.gov/Archives/edgar/data/1428205/000142820520000085/arr12312019-10k.htm
2023-12-31,ARRY,USD,0001820721,2024-02-28,2024-02-27 21:53:39,2023,FY,1576551000.0,1199928000.0,376623000.0,0.2388904641,0.0,159535000.0,0.0,159535000.0,-1015000.0,159535000.0,1359463000.0,8330000.0,44229000.0,54826000.0,271914000.0,0.1724739637,217088000.0,0.137698051,-39931000.0,177157000.0,0.1123699772,39917000.0,137240000.0,0.0870507836,0.91,0.9,150942000.0,152022000.0,https://www.sec.gov/Archives/edgar/data/1820721/000182072124000011/0001820721-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1820721/000182072124000011/arry-20231231.htm
2022-12-31,ARRY,USD,0001820721,2023-03-22,2023-03-22 17:26:21,2022,FY,1637546000.0,1410270000.0,227276000.0,0.138790605,0.0,150777000.0,0.0,150777000.0,2789000.0,249916000.0,1660186000.0,3181000.0,33513000.0,101059000.0,81208000.0,0.0495912787,-18133000.0,-0.0110732767,51201000.0,-4952000.0,-0.0030240372,-9384000.0,4432000.0,0.0027064889,0.0296,0.0296,149819000.0,149819000.0,https://www.sec.gov/Archives/edgar/data/1820721/000182072123000079/0001820721-23-000079-index.htm,https://www.sec.gov/Archives/edgar/data/1820721/000182072123000079/arry-20221231.htm
2021-12-31,ARRY,USD,0001820721,2022-04-06,2022-04-06 06:05:19,2021,FY,853318000.0,770459000.0,82859000.0,0.0971021354,0.0,80974000.0,0.0,80974000.0,-905000.0,104904000.0,875363000.0,209000.0,35475000.0,25946000.0,2996000.0,0.0035110006,-24741000.0,-0.0289938804,-3601000.0,-61121000.0,-0.0716274589,-10718000.0,-50403000.0,-0.059067077,-0.39,-0.39,129984000.0,129984000.0,https://www.sec.gov/Archives/edgar/data/1820721/000182072122000033/0001820721-22-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1820721/000182072122000033/arry-20211231.htm
2020-12-31,ARRY,USD,0001820721,2021-03-10,2021-03-09 19:46:13,2020,FY,872662000.0,669861000.0,202801000.0,0.2323935269,0.0,55634000.0,0.0,55634000.0,-2305000.0,81148000.0,751009000.0,0.0,15129000.0,27474000.0,146822000.0,0.1682461251,95212000.0,0.1091052435,-28746000.0,77778000.0,0.089127291,18705000.0,59073000.0,0.0676928754,0.47,0.47,126994467.0,126994467.0,https://www.sec.gov/Archives/edgar/data/1820721/000182072121000009/0001820721-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1820721/000182072121000009/arry-20201231.htm
2019-12-31,ARRY,USD,0001820721,2019-12-31,2019-12-30 19:00:00,2019,FY,647899000.0,497138000.0,150761000.0,0.2326921326,0.0,41212000.0,0.0,41212000.0,-33000.0,66712000.0,563850000.0,0.0,18797000.0,27316000.0,111332000.0,0.171835425,83409000.0,0.1287376582,-673000.0,64579000.0,0.0996744863,24834000.0,39745000.0,0.0613444379,0.31,0.31,126994467.0,126994467.0,,
2021-12-31,ARTA,USD,0001844840,2022-03-04,2022-03-04 16:38:37,2021,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42682878.0,42682878.0,https://www.sec.gov/Archives/edgar/data/1844840/000110465922030631/0001104659-22-030631-index.htm,https://www.sec.gov/Archives/edgar/data/1844840/000110465922030631/arta-20211231x10k.htm
2023-12-31,ARW,USD,0000007536,2024-02-13,2024-02-13 08:01:05,2023,FY,33107120000.0,28958102000.0,4149018000.0,0.1253210186,0.0,2416599000.0,0.0,2416599000.0,0.0,2597715000.0,31555817000.0,66400000.0,328724000.0,181116000.0,1738826000.0,0.0525212099,1471164000.0,0.0444364838,-58225000.0,1164354000.0,0.0351692929,254991000.0,903505000.0,0.0272903533,16.03,15.84,56359000.0,57035000.0,https://www.sec.gov/Archives/edgar/data/7536/000155837024001018/0001558370-24-001018-index.htm,https://www.sec.gov/Archives/edgar/data/7536/000155837024001018/arw-20231231x10k.htm
2022-12-31,ARW,USD,0000007536,2023-02-09,2023-02-09 09:18:51,2022,FY,37124422000.0,32287797000.0,4836625000.0,0.1302814896,0.0,2570511000.0,0.0,2570511000.0,187382000.0,2757893000.0,35045690000.0,33700000.0,185648000.0,205284000.0,2273778000.0,0.061247499,2068494000.0,0.0557178776,-184344000.0,1884150000.0,0.0507523053,448992000.0,1426884000.0,0.0384351843,22.01,21.8,64837999.0,65453000.0,https://www.sec.gov/Archives/edgar/data/7536/000185964423000005/0001859644-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/7536/000185964423000005/arw-20221231.htm
2021-12-31,ARW,USD,0000007536,2022-02-11,2022-02-11 11:47:14,2021,FY,34477018000.0,30274653000.0,4202365000.0,0.1218888768,0.0,2440210000.0,0.0,2440210000.0,195120000.0,2635330000.0,32909983000.0,14722000.0,131727000.0,208841000.0,1765663000.0,0.0512127528,1556822000.0,0.0451553554,-120448000.0,1436374000.0,0.0416617818,325906000.0,1108197000.0,0.0321430641,15.29,15.1,72472000.0,73385000.0,https://www.sec.gov/Archives/edgar/data/7536/000185964422000008/0001859644-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/7536/000185964422000008/arw-20211231.htm
2020-12-31,ARW,USD,0000007536,2021-02-11,2021-02-11 07:55:30,2020,FY,28673363000.0,25482233000.0,3191130000.0,0.1112924912,0.0,2089909000.0,0.0,2089909000.0,189058000.0,2278967000.0,27761200000.0,22568000.0,137210000.0,206179000.0,1100690000.0,0.0383871958,894511000.0,0.0311965848,-135252000.0,759259000.0,0.0264795936,172795000.0,584438000.0,0.0203826109,7.49,7.43,77992000.0,78635000.0,https://www.sec.gov/Archives/edgar/data/7536/000173339121000003/0001733391-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/7536/000173339121000003/arw-20201231.htm
2019-12-31,ARW,USD,0000007536,2020-02-13,2020-02-13 08:05:03,2019,FY,28916847000.0,25618466000.0,3298381000.0,0.1140643377,0.0,2216461000.0,0.0,2216461000.0,189790000.0,2406251000.0,28024717000.0,54815000.0,203743000.0,189790000.0,1079155000.0,0.0373192485,889365000.0,0.0307559465,-1001195000.0,-111830000.0,-0.0038672958,88338000.0,-200168000.0,-0.0069221931,-2.4,-2.4,83568000.0,83568000.0,https://www.sec.gov/Archives/edgar/data/7536/000177547420000003/0001775474-20-000003-index.htm,https://www.sec.gov/Archives/edgar/data/7536/000177547420000003/arw1231201910-k.htm
2024-01-31,ASAN,USD,0001477720,2024-03-14,2024-03-14 16:14:08,2024,FY,652504000.0,63974000.0,588530000.0,0.9019561566,324653000.0,141334000.0,391955000.0,524614000.0,-340000.0,849267000.0,913241000.0,21128000.0,3952000.0,14344000.0,-246393000.0,-0.3776114782,-260737000.0,-0.3995944852,7412000.0,-253325000.0,-0.3882351679,3705000.0,-257029999.0,-0.3939132925,-1.17,-1.17,220406000.0,220406000.0,https://www.sec.gov/Archives/edgar/data/1477720/000147772024000011/0001477720-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1477720/000147772024000011/asan-20240131.htm
2023-01-31,ASAN,USD,0001477720,2023-03-24,2023-03-24 16:17:13,2023,FY,547212000.0,56559000.0,490653000.0,0.896641521,297209000.0,166309000.0,434961000.0,601270000.0,-1778000.0,898479000.0,955038000.0,6933000.0,2000000.0,19602000.0,-388224000.0,-0.7094581259,-407826000.0,-0.7452797088,4933000.0,-402893000.0,-0.7362649211,4875000.0,-407768000.0,-0.745173717,-2.04,-2.04,200034000.0,200034000.0,https://www.sec.gov/Archives/edgar/data/1477720/000147772023000012/0001477720-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1477720/000147772023000012/asan-20230131.htm
2022-01-31,ASAN,USD,0001477720,2022-03-24,2022-03-24 16:16:22,2022,FY,378437000.0,38897000.0,339540000.0,0.8972167098,203124000.0,118703000.0,282897000.0,401600000.0,-1089000.0,604724000.0,643621000.0,506000.0,19921000.0,8464000.0,-256720000.0,-0.6783691869,-265184000.0,-0.7007348647,-19921000.0,-285105000.0,-0.7533750664,3237000.0,-288342000.0,-0.7619286698,-1.63,-1.63,176401000.0,176401000.0,https://www.sec.gov/Archives/edgar/data/1477720/000147772022000012/0001477720-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1477720/000147772022000012/asan-20220131.htm
2021-01-31,ASAN,USD,0001477720,2021-03-30,2021-03-30 17:16:58,2021,FY,227004000.0,28741000.0,198263000.0,0.8733898962,121139000.0,76212000.0,176479000.0,252691000.0,-30000.0,373830000.0,402571000.0,1568000.0,36178000.0,5054000.0,-170513000.0,-0.7511453543,-175567000.0,-0.7734092791,-34610000.0,-210177000.0,-0.9258735529,1533000.0,-211710000.0,-0.9326267379,-1.31,-1.31,161480107.0,161480107.0,https://www.sec.gov/Archives/edgar/data/1477720/000147772021000007/0001477720-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1477720/000147772021000007/asan-20210131.htm
2020-01-31,ASAN,USD,0001477720,2020-01-31,2020-01-31 00:00:00,2020,FY,142606000.0,19881000.0,122725000.0,0.8605879136,89675000.0,46845000.0,105836000.0,152681000.0,-390000.0,242356000.0,262237000.0,1755000.0,78000.0,3598000.0,-116033000.0,-0.8136614168,-119631000.0,-0.8388917717,1287000.0,-118344000.0,-0.829866906,245000.0,-118589000.0,-0.8315849263,-0.75,-0.75,158700407.0,158700407.0,,
2021-12-31,ASAQ,USD,0001819510,2022-04-07,2022-04-07 06:02:37,2021,FY,0.0,2085614.0,-2085614.0,0.0,0.0,0.0,0.0,0.0,-2085614.0,-2085614.0,-2085614.0,16687.0,-11675387.0,11675387.0,9589773.0,0.0,-2085614.0,0.0,11675387.0,9589773.0,0.0,-11675387.0,21265160.0,0.0,0.68,0.68,31250001.0,31250001.0,https://www.sec.gov/Archives/edgar/data/1819510/000114036122013445/0001140361-22-013445-index.htm,https://www.sec.gov/Archives/edgar/data/1819510/000114036122013445/brhc10035852_10k.htm
2020-12-31,ASAQ,USD,0001819510,2021-03-25,2021-03-25 13:06:46,2020,FY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175839.0,-175839.0,-175839.0,0.0,0.0,0.0,-175839.0,0.0,-175839.0,0.0,0.0,-175839.0,0.0,0.0,-175839.0,0.0,-0.0056,-0.0056,31250001.0,31250001.0,https://www.sec.gov/Archives/edgar/data/1819510/000114036121009940/0001140361-21-009940-index.htm,https://www.sec.gov/Archives/edgar/data/1819510/000114036121009940/brhc10022125_10k.htm
